id,x0,x1,x2,x3,x4,s0,s1,y0,y1,y2,y3,y4,b0,b1,b2,b3,b4
30,0.33701257476446556,0.39417058126119164,0.6530039673856339,0.793046066567758,0.6603932864725779,J,mid,0,0,0,0,0,1,1,1,1,1
31,0.053047479921438434,0.176018773238939,0.33458959575092806,0.05734510769973511,0.8437990059581103,B,low,0,0,0,0,0,1,1,1,1,1
32,0.6111526136313741,0.9985614317008104,0.1773337870949756,0.7554411737623994,0.3769094728369923,H,mid,0,0,0,0,0,1,1,1,1,1
33,0.9040229089716645,0.07479389533586911,0.9634857681098734,0.9977736259384894,0.6372185717448147,F,mid,0,0,0,0,0,1,1,1,1,1
34,0.969765662386902,0.844724772582239,0.9533096754891746,0.6077865764026067,0.9632860399339761,F,low,0,0,0,0,0,1,1,1,1,1
35,0.17590910221629263,0.37137564186030636,0.09949659142668377,0.41673745804103857,0.32244037405637105,B,mid,1,1,1,0,0,1,1,1,1,1
36,0.8376545438633565,0.003287841700869265,0.47682207055697645,0.5531386912996906,0.4034465167274739,F,mid,0,0,0,0,0,1,1,1,1,1
37,0.31784430361894644,0.6811372802961427,0.528632794687083,0.815063177063273,0.7712473894343779,E,high,0,0,0,0,0,1,1,1,1,1
38,0.2873674709803009,0.5367480406464052,0.790686357181181,0.48883527401390725,0.23438122524026705,C,low,1,1,1,0,0,1,1,1,1,1
39,0.4103047992100609,0.39029612036230565,0.3629572819014355,0.9371551305032766,0.6428407625996266,D,mid,0,0,0,0,0,1,1,1,1,1
40,0.76805889806734,0.7960330103802048,0.965054907348189,0.9333737120344505,0.3698763033702528,B,low,1,1,1,1,1,1,1,1,1,1
41,0.6467296825010106,0.6751712980484476,0.4981758671025339,0.6784215409933377,0.36892702577171566,D,mid,0,1,1,0,0,1,1,1,1,1
42,0.54394215857406,0.7213992894655928,0.9324587654414668,0.04664617981786079,0.45965329391515974,E,mid,1,1,1,1,1,1,1,1,1,1
43,0.6179449774443111,0.6688896253091112,0.503664425322791,0.028904406618121437,0.3312427807048599,E,high,0,0,0,0,0,1,1,1,1,1
44,0.8559265710360179,0.8557160880262976,0.19276841870740757,0.3753624755475993,0.41694036051839145,H,mid,0,0,0,0,0,1,1,1,1,1
45,0.313151483305416,0.42256058782009265,0.7821444956769241,0.4002607928832742,0.9064953296914123,C,low,0,0,0,0,0,1,1,1,1,1
46,0.7606024412889837,0.9974242088607949,0.07179547498171623,0.6560766208892094,0.2341287668815858,E,mid,1,1,1,1,1,1,1,1,1,1
47,0.11434401368648639,0.0034172227728657134,0.1444086799151253,0.770859851023455,0.6671133731105722,E,mid,0,0,0,0,0,1,1,1,1,1
48,0.5426534755518275,0.8345966186637698,0.8517239124769735,0.4943239884127675,0.12241382275444934,J,mid,0,1,0,0,0,1,1,1,1,1
49,0.057798461051304706,0.8054531989810042,0.7082122497572481,0.4983537818834898,0.02076672903379495,G,high,0,0,0,0,0,1,1,1,1,1
50,0.834731588658365,0.5589873421125612,0.6582854196123562,0.8341246698504966,0.31628177789052647,E,high,1,1,1,1,0,1,1,1,1,1
51,0.47971046281474716,0.5307255685968294,0.9753072865000976,0.08073156157419337,0.12788613971412988,H,mid,0,0,0,0,0,1,1,1,1,1
52,0.2996764943448005,0.5919306737033354,0.9100334872990595,0.761050637623032,0.35200892838362674,D,mid,0,0,0,0,0,1,1,1,1,1
53,0.9889827229793414,0.42644920322185387,0.8938762287489559,0.9419627856191565,0.19109758395450116,J,mid,1,1,1,1,0,1,1,1,1,1
54,0.16529901814352388,0.6539791326466516,0.10759799912892165,0.17796600862603051,0.6671533374066538,C,low,1,1,1,1,1,1,1,1,1,1
55,0.3818389409043105,0.18760723995228823,0.23802153443588103,0.34038955403103266,0.9918076243117516,B,low,1,1,1,0,0,1,1,1,1,1
56,0.09705775995950638,0.9080334185319294,0.9255063588805986,0.21057209053980308,0.5032008049500722,A,mid,1,1,1,1,1,1,1,1,1,1
57,0.07007283731841629,0.08488024635564273,0.5141450755455399,0.4279439619344889,0.2354293668877978,C,mid,0,1,0,0,0,1,1,1,1,1
58,0.7120575025412254,0.03701471515145238,0.4503262339596119,0.12841671168649427,0.4710379646478525,F,high,0,0,0,0,0,1,1,1,1,1
59,0.37928897251755134,0.40214127151560364,0.8811275121020015,0.43101610403563295,0.8488874983680429,C,mid,1,1,1,1,1,1,1,1,1,1
60,0.31753965553230157,0.33949196036462015,0.1826256045250434,0.5652196260310319,0.5332767826735204,I,mid,0,1,0,0,0,1,1,1,1,1
61,0.20430811904941215,0.8784047136092569,0.7202454968469727,0.8311351015554189,0.7427883877258267,C,mid,0,0,0,0,0,1,1,1,1,1
62,0.2086331054319035,0.6169980094856526,0.9728273426020105,0.7559014718004647,0.49382794123006857,I,low,1,1,1,1,1,1,1,1,1,1
63,0.7509749197518132,0.3357882124986872,0.2734694178655511,0.7057481835558592,0.8522663615713331,I,low,0,0,0,0,0,1,1,1,1,1
64,0.29563476527386423,0.7536080679315426,0.4107279439614059,0.1669677481428371,0.3241137770011431,F,high,1,1,1,1,1,1,1,1,1,1
65,0.7828790062511771,0.8649610462085882,0.16588427961530394,0.2029669017589364,0.5965759617806469,C,mid,0,0,0,0,0,1,1,1,1,1
66,0.35827248974601156,0.8090610202913555,0.31205822635429536,0.2890813218280678,0.8433021510559716,B,mid,0,0,0,0,0,1,1,1,1,1
67,0.8978484955913197,0.10450522332646883,0.18386192893629094,0.4557297267784519,0.2204192529797876,J,low,0,1,0,0,0,1,1,1,1,1
68,0.7942199233343288,0.3580158323031889,0.5622676717329347,0.7817200030346524,0.195947652362772,G,high,1,1,1,1,1,1,1,1,1,1
69,0.12531133933070748,0.18756055158705898,0.033711040857358876,0.5081245790337098,0.9936708246964125,D,low,0,0,0,0,0,1,1,1,1,1
70,0.3070403577012718,0.14777226324063575,0.8892002646346744,0.3442003047436868,0.3216703744548456,B,mid,1,1,1,1,1,1,1,1,1,1
71,0.76668913381337,0.15776015358896056,0.7681750324414477,0.851550877983036,0.6391448674879283,F,mid,0,1,1,0,0,1,1,1,1,1
72,0.8547860470857906,0.4846732495018743,0.7019876199686145,0.3241043700395275,0.6136272751229683,E,high,1,1,1,1,0,1,1,1,1,1
73,0.8125705676790161,0.9192424480871833,0.6682588953231222,0.24819334609803578,0.37523315372447485,J,low,1,1,1,0,0,1,1,1,1,1
74,0.04758342616820366,0.5601024704018378,0.612942266139217,0.9922166933114179,0.9767463058732472,A,mid,0,0,0,0,0,1,1,1,1,1
75,0.4676103379489368,0.6075494565827972,0.5518043767225622,0.7164068783431377,0.5083474334928696,A,high,0,0,0,0,0,1,1,1,1,1
76,0.9369533172718408,0.6645034306157026,0.20951731233225157,0.5937935985484284,0.13914577736112865,D,low,1,1,1,1,1,1,1,1,1,1
77,0.8263304839787131,0.6352517728772711,0.22794564096463987,0.44119197525281595,0.57890937072535,D,mid,1,1,1,0,0,1,1,1,1,1
78,0.5611172237112608,0.8440394989847501,0.5636198387676081,0.21893648352713113,0.4891427204152914,C,high,0,0,0,0,0,1,1,1,1,1
79,0.6151147620158645,0.645576409729436,0.5870154450689035,0.4818809630234143,0.8163196192581181,A,mid,1,1,1,0,0,1,1,1,1,1
80,0.9470356527404322,0.49694630389151107,0.5219309885295105,0.9392983018659513,0.03514146830212439,C,mid,0,0,0,0,0,1,1,1,1,1
81,0.8332327161676703,0.978426578028073,0.28505119554942304,0.22202688198948783,0.5959116339345106,F,mid,0,0,0,0,0,1,1,1,1,1
82,0.1036226650868518,0.058894631245454576,0.27006052088202204,0.2057824135545917,0.278882032850023,H,mid,1,1,1,1,1,1,1,1,1,1
83,0.5836877247133303,0.8912471198994237,0.5732744131118863,0.6789526691855103,0.8744949715675583,H,mid,0,0,0,0,0,1,1,1,1,1
84,0.15857993251801694,0.8924987506011269,0.5636143526089423,0.004694964658136902,0.14816116435082594,F,mid,1,1,1,1,1,1,1,1,1,1
85,0.952301881094806,0.7752634044852097,0.8428912402417658,0.9459344287588982,0.04623378622930019,I,mid,0,0,0,0,0,1,1,1,1,1
86,0.9072673764262525,0.15317924055512322,0.13511664661190192,0.20573646802071288,0.8137100508904312,A,low,1,1,1,1,1,1,1,1,1,1
87,0.5165803121187843,0.3764733194050106,0.03541368760522423,0.18481774468692214,0.07051430771003142,E,high,1,1,1,1,1,1,1,1,1,1
88,0.3112241313899604,0.22828915979372755,0.9723098349145869,0.678963248206849,0.6200679972624236,D,mid,0,1,1,0,0,1,1,1,1,1
89,0.06546027190706216,0.1710986773058989,0.5209697617511706,0.9253321920553574,0.8467066898896298,E,mid,0,0,0,0,0,1,1,1,1,1
90,0.9697503957448553,0.10418669695935479,0.8995069157726117,0.14068777820320522,0.4290791948105619,J,mid,1,1,1,1,1,1,1,1,1,1
91,0.5701612671748076,0.6876003769163597,0.0818120358991784,0.644385032556653,0.3271116076945181,I,mid,1,1,1,1,1,1,1,1,1,1
92,0.8982579440295805,0.9151686993184491,0.3508528754500566,0.1863705115842882,0.23333068470675222,I,low,1,1,1,1,1,1,1,1,1,1
93,0.9604792261748978,0.3749535651800161,0.7936925440651456,0.6513809971681966,0.744443235841932,D,mid,0,0,0,0,0,1,1,1,1,1
94,0.5788610263731354,0.6112577559147084,0.34314010699853426,0.42659814830254206,0.13087404040412032,B,high,1,1,1,0,0,1,1,1,1,1
95,0.3465959323381622,0.14384178022639482,0.5492257602678623,0.03540900888514409,0.2757517045729363,G,high,0,0,0,0,0,1,1,1,1,1
96,0.1803239980389254,0.9510975722579562,0.4720064371224396,0.21612389778080154,0.28815341839495634,C,mid,0,0,0,0,0,1,1,1,1,1
97,0.22731591316161825,0.3251360292498868,0.3617398502710176,0.7173568592034536,0.26695826912035037,B,high,1,1,1,1,1,1,1,1,1,1
98,0.7394893265898425,0.401293882822661,0.687897577996364,0.5873665752590582,0.2779689439812496,B,low,0,1,1,0,0,1,1,1,1,1
99,0.8046780646719741,0.5410480872746004,0.033851042878121684,0.3795792543493516,0.4079160700633787,G,mid,1,1,1,1,1,1,1,1,1,1
100,0.029482781099791966,0.3796871323588218,0.2561484178959347,0.18402034656550226,0.2791982831905806,G,mid,1,1,1,1,1,1,1,1,1,1
101,0.7063704546455444,0.46572994549588675,0.7914837186329492,0.9025664702667378,0.8028860353446159,E,mid,0,0,0,0,0,1,1,1,1,1
102,0.2934469208358297,0.729814603878757,0.818186435453808,0.18710710781326068,0.316044241284521,A,mid,1,1,1,1,1,1,1,1,1,1
103,0.6980608571477834,0.9308553603116184,0.8648642385392076,0.12865433123480796,0.2596718515546119,J,mid,1,1,1,0,0,1,1,1,1,1
104,0.12120515581510771,0.18038294873773209,0.004319394684547007,0.37534417610464144,0.28679497220089634,H,mid,1,1,1,0,1,1,1,1,1,1
105,0.9043123657209701,0.16080427948364207,0.36353723466326293,0.2021337637077283,0.27659890432675016,I,mid,1,1,1,1,1,1,1,1,1,1
106,0.6642153038355438,0.6317257597018062,0.6660091241855179,0.6794941665975347,0.11776142956514013,B,mid,1,1,1,1,1,1,1,1,1,1
107,0.5286841815566984,0.15301402762440286,0.3191060811239659,0.9949832758740498,0.5389911715989971,G,high,0,0,0,0,0,1,1,1,1,1
108,0.2530353810268612,0.38110747352848184,0.8682350295626898,0.4009413863710636,0.7429128933951026,E,high,0,0,0,0,0,1,1,1,1,1
109,0.9074574523078675,0.665983395574876,0.01642066482093696,0.3835948818286421,0.05847040756477628,D,low,0,0,0,0,0,1,1,1,1,1
110,0.006637203149183479,0.1713552808787887,0.168429465707865,0.9391205304036818,0.6974686364060142,C,mid,1,1,1,1,1,1,1,1,1,1
111,0.30162754514807866,0.7723817882176641,0.9563326289389867,0.9897830254792404,0.6065387632754415,H,mid,0,1,1,0,0,1,1,1,1,1
112,0.8520082522316954,0.6651622960350678,0.9365240305017773,0.8169376950420038,0.13480263543369886,H,low,0,0,0,0,0,1,1,1,1,1
113,0.7740918203769622,0.6660564343036024,0.9553215293072282,0.17156003653519636,0.7705877579429279,B,mid,0,0,0,0,0,1,1,1,1,1
114,0.6910598133045754,0.9472511420799907,0.6083946503843022,0.7959314862217987,0.0037422693924706874,C,high,0,0,0,0,0,1,1,1,1,1
115,0.4928840418467276,0.3089421622836652,0.7610596923026604,0.4504297471839587,0.1950073535812662,J,mid,0,0,0,0,0,1,1,1,1,1
116,0.5888270938994552,0.003521865970489757,0.7006133604013826,0.7878939048973255,0.5608286924117771,F,mid,1,1,1,1,1,1,1,1,1,1
117,0.7938963070531656,0.2971510505284539,0.08650507427104459,0.9547447051942205,0.48407172971740486,E,mid,0,0,0,0,0,1,1,1,1,1
118,0.7428057741950447,0.9370442602279111,0.16808671394760455,0.9707596183729236,0.6148119570595992,E,mid,0,0,0,0,0,1,1,1,1,1
119,0.2632590814762479,0.49755842731905786,0.9623063729448873,0.163952754160976,0.16296992548568034,C,mid,1,1,1,1,1,1,1,1,1,1
120,0.5396914924443235,0.1420425899883383,0.715183023302294,0.6604297589464599,0.6409308095403831,E,low,0,0,0,0,0,1,1,1,1,1
121,0.6904067164689265,0.0714663320642619,0.9487858260252189,0.106807295035658,0.3761217651688371,E,mid,0,0,0,0,0,1,1,1,1,1
122,0.9887236367126961,0.9781696316901207,0.5220633971769623,0.6852054265042052,0.07035559552301462,E,mid,1,1,1,1,0,1,1,1,1,1
123,0.0879449972899452,0.8451083054782093,0.6223017333643683,0.2629955776527715,0.5984632640968198,G,mid,1,1,1,1,1,1,1,1,1,1
124,0.6712522781355842,0.387498557567698,0.41969320246498454,0.04041863795467637,0.15658090834452176,H,mid,1,1,1,1,1,1,1,1,1,1
125,0.672233073320575,0.07760482868341079,0.006584287487543028,0.06926986125900558,0.48322937969326996,G,mid,1,1,1,1,1,1,1,1,1,1
126,0.7118258886698009,0.04775851873234338,0.4320857951492333,0.9053098703340638,0.1991454500521096,E,mid,1,1,1,1,1,1,1,1,1,1
127,0.23176638591063603,0.16787650505222917,0.7570145944423678,0.404248049754787,0.4123977238257296,H,mid,1,1,1,0,0,1,1,1,1,1
128,0.5602213953999476,0.3735601179538586,0.1990117783310421,0.17290194066469444,0.2926396993805349,A,mid,0,0,0,0,0,1,1,1,1,1
129,0.6142182779133859,0.08427431626151871,0.3791465685712452,0.6203022956153398,0.3064574528504611,F,mid,0,0,0,0,0,1,1,1,1,1
130,0.6911767480088811,0.6436555663687062,0.9439945208905545,0.8026006077830525,0.07894003566869234,E,mid,1,1,1,1,1,1,1,1,1,1
131,0.9360132710679845,0.5714514174807107,0.756957604118482,0.511721921615332,0.11105209566291685,C,high,0,0,1,0,0,1,1,1,1,1
132,0.2795262902550041,0.060008100783718654,0.4934766089553174,0.3956159255618069,0.9701340379522266,I,mid,1,1,1,1,1,1,1,1,1,1
133,0.7925359133118999,0.2944989210524692,0.437800057832999,0.570211453568549,0.4379142314383938,A,mid,0,0,0,0,0,1,1,1,1,1
134,0.5167001060640719,0.7305375404466846,0.6961212490169517,0.6729401788615529,0.5892174454001182,B,mid,0,1,1,0,0,1,1,1,1,1
135,0.3862830097008578,0.28414745088626925,0.7627297206264966,0.8634321224866619,0.48875606995956977,I,mid,1,1,1,1,1,1,1,1,1,1
136,0.9320613824227225,0.42203570201252816,0.686591758366767,0.2009843377050179,0.40556978056545634,E,mid,1,1,1,1,1,1,1,1,1,1
137,0.04731885410238068,0.35911398517436643,0.523186624811293,0.5112029767910732,0.5715315970060421,D,mid,0,0,0,0,0,1,1,1,1,1
138,0.9605243464349679,0.7866250218335761,0.8238735488135094,0.840837305887819,0.679938829266296,A,low,0,0,0,0,0,1,1,1,1,1
139,0.8559670012731593,0.9949836803934172,0.002830354271409541,0.14663592323360197,0.027788524263440917,C,mid,0,0,0,0,0,1,1,1,1,1
140,0.02166609503893724,0.6152087208551861,0.7337471114224087,0.7545360647469009,0.9660503454142714,I,high,1,1,1,1,0,1,1,1,1,1
141,0.11032392925536927,0.7824488600048075,0.8905808247089433,0.1374865143053744,0.9345921179655736,I,high,1,1,1,0,0,1,1,1,1,1
142,0.09574094434582836,0.40163601818380656,0.14001252764405026,0.06400013400307114,0.6089264573264485,D,low,1,1,1,1,1,1,1,1,1,1
143,0.7215935070768391,0.6675217547702348,0.36739562446590146,0.4421848820664048,0.8250825011055354,E,high,0,0,0,0,0,1,1,1,1,1
144,0.2550835302120059,0.46382281421429516,0.14511595278201783,0.14106357765473776,0.6274418701271824,B,low,1,1,1,1,1,1,1,1,1,1
145,0.9857931639050845,0.2673529581960843,0.7120481536643436,0.9339193796314464,0.24857085364230613,D,low,0,0,0,0,0,1,1,1,1,1
146,0.6076592224997422,0.09196794083291904,0.29335500541278015,0.05550383944697235,0.008216941526076882,G,low,1,1,1,1,1,1,1,1,1,1
147,0.2871688825560984,0.24940108783352788,0.549246398885341,0.7960393562837685,0.27666110308672165,G,low,1,1,1,1,1,1,1,1,1,1
148,0.8270346329063494,0.9287073107725031,0.2952394753948143,0.5826758539444543,0.726801631099095,I,mid,0,0,0,0,0,1,1,1,1,1
149,0.5290685616963772,0.5095086106774085,0.2743872640299809,0.2261131141234224,0.5719218288715395,I,low,1,1,1,1,1,1,1,1,1,1
150,0.6595062533247569,0.9142618025054574,0.5880150865305556,0.24498480911285125,0.42530732383807823,A,high,0,0,0,0,0,1,1,1,1,1
151,0.6210935558924802,0.7389620481864524,0.09962376950507879,0.30099138486266375,0.05503017267020338,B,mid,1,1,1,1,1,1,1,1,1,1
152,0.8915171984697664,0.9008973142418572,0.994234074843863,0.388753929343684,0.8048665805835143,D,mid,0,0,0,0,0,1,1,1,1,1
153,0.15960705042841206,0.7724412668296694,0.8396551230417572,0.26030898368694966,0.3133033063737263,E,low,1,1,1,1,0,1,1,1,1,1
154,0.8292836930001052,0.3490896349268442,0.397185700782157,0.6637715513182129,0.4784214977109511,A,high,0,0,0,0,0,1,1,1,1,1
155,0.7029643767628994,0.5189071088421362,0.15176513109828305,0.16491766255578033,0.5656582657667445,J,mid,1,1,1,1,1,1,1,1,1,1
156,0.03075832220100394,0.6358785350735409,0.36235387224021887,0.6324652775967416,0.6915730308253973,D,mid,1,1,1,1,1,1,1,1,1,1
157,0.5520133272948079,0.9621090264319979,0.21455335782178353,0.7104214619801619,0.6294753522421416,C,mid,0,0,0,0,0,1,1,1,1,1
158,0.26918388714969976,0.5190376589453853,0.9728227000691351,0.3740111262479656,0.2705405269318275,E,low,1,1,1,1,1,1,1,1,1,1
159,0.6484651831025431,0.9602402414540168,0.7860187683807343,0.7200703688041804,0.2615752651949226,A,high,0,0,0,0,0,1,1,1,1,1
160,0.9371839439981154,0.4589883681140201,0.7998156655356963,0.3134135772547163,0.16988883691076284,A,high,1,1,1,1,1,1,1,1,1,1
161,0.6227095967237969,0.6688111959908077,0.1145388341551079,0.0708768660624357,0.2539942591459575,A,mid,1,1,1,1,1,1,1,1,1,1
162,0.29351318853577546,0.8799449816859972,0.27295804073714125,0.5392862352247901,0.05518855053590399,D,mid,0,0,0,0,0,1,1,1,1,1
163,0.2327807570557049,0.22031180325445077,0.9780468793012209,0.5622037515907743,0.9748069389394951,G,mid,0,0,0,0,0,1,1,1,1,1
164,0.45308446306360195,0.09129919090576333,0.12175114134539533,0.7885915542906932,0.5054152233145012,C,mid,1,1,1,1,1,1,1,1,1,1
165,0.17276035834136383,0.4191338192743408,0.22519043399271754,0.01708874142189365,0.3477637889777332,H,low,0,1,0,0,0,1,1,1,1,1
166,0.2706741098266592,0.9845460456535634,0.007244285134617168,0.04119589124922618,0.6735272149721002,D,mid,1,1,1,1,0,1,1,1,1,1
167,0.43620347767432877,0.1771049308467283,0.9059293790906023,0.8815906922682067,0.5530376429402138,H,mid,1,1,1,1,1,1,1,1,1,1
168,0.6455038941387519,0.9745860099326715,0.14201642967090244,0.9010937306327322,0.7744394964934992,C,mid,0,0,0,0,0,1,1,1,1,1
169,0.3884400601043827,0.5727325662259575,0.32156144262044584,0.9988309987204839,0.0693019076847885,G,mid,1,1,1,1,1,1,1,1,1,1
170,0.8001453824844253,0.047542674728286105,0.6222322349452045,0.05241399829529059,0.10112862841099068,J,low,1,1,1,1,1,1,1,1,1,1
171,0.29548196941410687,0.09244826538222539,0.02031767608515711,0.020850151347819756,0.146220790551857,D,low,1,1,1,1,1,1,1,1,1,1
172,0.0692388519235877,0.01790879185067451,0.8202569783330924,0.5092971081203763,0.6849399128425481,A,mid,1,1,1,0,0,1,1,1,1,1
173,0.13763157025568107,0.7229072167258921,0.17341108562914298,0.16095406621785102,0.08003591346788153,B,low,0,0,0,0,0,1,1,1,1,1
174,0.6087602046363094,0.41882074572139416,0.8416503831789812,0.06614887122960234,0.9200758635100023,E,low,0,1,1,0,0,1,1,1,1,1
175,0.46770655805240435,0.752136340311361,0.9828773858945213,0.35666377816543937,0.8927965320159282,D,mid,1,1,1,1,1,1,1,1,1,1
176,0.4378085240115136,0.7368703383745852,0.985930671885841,0.48047493314675593,0.55034288185684,D,mid,1,1,1,0,0,1,1,1,1,1
177,0.13683256029696111,0.03332496784703487,0.9115593738554988,0.3684609255609802,0.8411495136378372,B,high,1,1,1,0,0,1,1,1,1,1
178,0.06656892318405427,0.9848609701838386,0.025494445222467355,0.7813263008322424,0.6171159166743011,A,mid,0,1,1,0,0,1,1,1,1,1
179,0.539559662096801,0.8359847398291668,0.6949021289753743,0.8610261921499606,0.5980365923918936,G,mid,0,1,1,0,0,1,1,1,1,1
180,0.36797904123295455,0.44398791643378976,0.7759870873888489,0.2772717881936059,0.6791318995243155,G,low,0,1,1,0,0,1,1,1,1,1
181,0.24319856579674737,0.03009446190045373,0.527847462720542,0.2206503933107482,0.44114599213768324,B,mid,1,1,1,1,1,1,1,1,1,1
182,0.5682003422047128,0.34319016642326916,0.5561575132898164,0.08707882066026873,0.8125445681695906,F,high,1,1,1,1,1,1,1,1,1,1
183,0.8793860057908605,0.4733038409597504,0.8269378937163144,0.6621610196065097,0.1796967841746826,A,mid,0,0,0,0,0,1,1,1,1,1
184,0.8668648656936006,0.013870215232018701,0.40547494095400627,0.21164644582462844,0.9993625003928638,C,mid,1,1,1,0,0,1,1,1,1,1
185,0.6241453568265874,0.9851516719773065,0.9080227180171961,0.6235957647764008,0.9696801765186214,A,mid,0,0,0,0,0,1,1,1,1,1
186,0.23737136577146556,0.7214690458028209,0.241613241210757,0.3598089827851517,0.26755676019187424,A,mid,1,1,1,1,1,1,1,1,1,1
187,0.6067209421271045,0.30833159517631337,0.5808812633997499,0.5394043373851083,0.13721822999223587,B,high,1,1,1,1,1,1,1,1,1,1
188,0.405726765947372,0.5474036761935688,0.679472295414293,0.5151163923970699,0.6065304082024091,G,mid,0,1,1,0,0,1,1,1,1,1
189,0.8977708319485578,0.22176609425547855,0.003243142172271507,0.9646057034818218,0.2123190123292067,D,mid,0,0,0,0,0,1,1,1,1,1
190,0.39407949667627873,0.3764598805452142,0.38052135120425834,0.39437119281513255,0.2923347414209516,D,mid,0,1,1,0,0,1,1,1,1,1
191,0.9601644073335773,0.8276707274583093,0.8416256999026397,0.999214557202385,0.2928315403367405,E,mid,0,1,1,0,0,1,1,1,1,1
192,0.7430957762623212,0.04324129299849788,0.9382384795542075,0.8894420542897754,0.4822124514221747,I,mid,1,1,1,1,1,1,1,1,1,1
193,0.8415490131956977,0.32724437378197424,0.24394897882367517,0.7797988305178164,0.7841986320515355,G,high,0,0,0,0,0,1,1,1,1,1
194,0.5867206034264657,0.3602489940850703,0.9279017372476352,0.7091317745399937,0.3553741844560854,G,high,0,0,0,0,0,1,1,1,1,1
